NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190001057612,2019,1502400,Castanhal,15,PA,42,F,1,3,1,1502400,Castanhal,15,PA,1,8,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502400,Castanhal,15,PA,1,1,1,1,523,524,525,526,427.3,538.1,481.8,372.5,BAAAEEDBABAACABBDDAEDC*DBAABBAABEAEDCAAACDCED,BCABBABBBEEABCDBCDBCAEBAEAECBAECDAADAABAEDCDC,99999CEDEADBABAEEBC*CEABEAEADCACBECAADDCDEBCEDCBEE,BEAEECEDAAEBCEDDBBEACBCBDCDBCAAACCCABCADBCCDB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,6,0,0,0,0,0,0,C,C,A,A,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,E,A,B,A
190001093291,2019,1200401,Rio Branco,12,AC,25,M,1,2,1,1200708,Xapuri,12,AC,1,6,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200401,Rio Branco,12,AC,1,1,1,1,523,524,525,526,437.1,427.4,395.6,409.2,BADEEEACBCADEBCADEECDABCBAABEAACBECEDECBDCAEE,ACDCEBDACEEDBCACEABEDBACBEDACEEBAEEBEDCAECCDE,99999DACEDCABBDDEACEBEDBEAECABACECDBEEADBECCEDABEC,ACDBAEECBCEDABEDBCEADDABCEABBDABDCACABBECDCDA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,3,0,0,0,0,0,0,E,G,D,D,3,B,A,B,C,A,A,B,A,B,B,A,A,A,B,A,B,C,A,B,A
190001095775,2019,2111300,Săo Luís,21,MA,48,M,2,2,1,2106904,Monçăo,21,MA,1,13,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111300,Săo Luís,21,MA,1,1,1,1,503,507,511,515,349.9,452.1,426.9,422,DACDEBBBCBDDACBACECCACADBEACBDCCBCECADDDDBACC,CBECBBDBBADEBDCDCDCDDEDBDBBDCBDDCCBDCBCCCAEBB,99999BCCABBCACCABBDDABBCDEABAADCACCCCBBBAACACCDCCD,DEBEAEACACCBAAECCABEDDABACCCCAAEEDCCCBEACDAAE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1,80,120,120,160,40,520,C,B,A,A,3,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190001104595,2019,2111201,Săo José de Ribamar,21,MA,47,F,2,5,1,2111201,Săo José de Ribamar,21,MA,1,13,1,1,0,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111300,Săo Luís,21,MA,1,1,1,1,523,524,525,526,468.1,509.6,533.6,507.8,BCABADBEEDDEABCAEECDCEEDBACEEBDDBEECEDEDCDCED,CBADECBDAEAEDCBBCEEADCBDEECEBDCCBCEEAECEBECAC,BBAEA99999CDDCCBCBEEDADDBEDEBCCDEDDCDDBDECDBEDBEED,DECBBBEBADECCCCACCCBEEABEBEECEACDBCCBEDABEEDA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,160,140,160,160,200,820,A,B,A,B,4,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,D,A,B,B
190001108040,2019,2107506,Paço do Lumiar,21,MA,24,M,1,1,1,2111300,Săo Luís,21,MA,1,1,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2107506,Paço do Lumiar,21,MA,1,1,1,1,523,524,525,526,376.6,429.7,341.3,411.5,ABEDBCACCECDAAEAACDEDAEEECAACEBBCDECEDDADDEEC,EBCACCEBCBDACCBBECBDDEDCBDCEDDBCDBCCDBDABEEAB,ADDBC99999ADBCBDBCBDDCAEAEBCCCAECECEDBDADCBBEBEBCA,DAEEDCBCEAEBAAADEBEABEABAACBCEDEEBABCCDEAACEC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,120,100,20,440,C,E,A,B,5,C,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,D,B,B,B
190001136244,2019,2304400,Fortaleza,23,CE,33,M,1,1,1,2304400,Fortaleza,23,CE,1,12,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,523,524,525,526,413,410.5,439.1,446.4,ACDCCBBEDBDEBBEADDCCBAAEBCADBACBEDBDEAABDECDA,EABBCDAEBDADCCAAEAEABEAEDBAABBBCCCBBBCCEAACAB,DEEBD99999CADBACECDEECBDBDBBACEEAECBEDAECAEBEDCEAD,BCCCABEBCAEDCECEBABACBDCDABEAADADBBCACBDBBADB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,120,120,120,560,F,F,F,F,4,C,A,C,D,B,A,B,B,A,A,A,A,A,C,A,A,A,B,B,B
190001143585,2019,2306702,Jaguaretama,23,CE,18,F,1,1,1,2306702,Jaguaretama,23,CE,2,0,2,1,0,23134488,2306702,Jaguaretama,23,CE,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306702,Jaguaretama,23,CE,1,1,1,1,523,524,525,526,366.2,465.9,408.9,368.7,BCCBCCDCCDEDEBDDDBBCDEEBBDCBDDECEBCBCDCBCCCDB,DBDEBCBDADECCDCBDCBDBDCABBDDDDCEDCDECABDAEBDC,99999BCDDCCBDADDDCABDECCCDABBDBDBCDBBCCCEBCBCDBDBC,ECCCEDECBACCBBCBCBABCCECBCCBCCDDCCEDECCDBBCCB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,4,0,0,0,0,0,0,A,B,A,B,4,B,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190001145105,2019,2307650,Maracanaú,23,CE,23,M,1,3,1,2307650,Maracanaú,23,CE,1,1,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307650,Maracanaú,23,CE,1,1,1,1,523,524,525,526,408.4,397.4,426,369.2,DABDBDBDCBCCDEEDBCCDDBEEBCDCDACCEECCEBEBAADDD,EAECDCBDBBEDBADCBDCDEBCADBBCAEDEEDCEBCABDCEAE,DDEEC99999BAACADBBDDCCDEDDBDEDDDBCCACEBBACADCEABCE,BBDCDEDEDEEBEEDDBDCEDCCDCBCADDABDEACEDACBDCDC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,8,0,0,0,0,0,0,H,H,F,F,7,B,A,C,E,A,A,B,B,C,B,A,B,A,E,A,B,E,B,A,B
190001146266,2019,2307601,Limoeiro do Norte,23,CE,23,M,1,3,1,2307601,Limoeiro do Norte,23,CE,1,1,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307601,Limoeiro do Norte,23,CE,1,1,1,1,523,524,525,526,358.4,442.6,413,362.4,ABEAACADBBABEBDDABACACABBBADCADEBCEABBBBEAACA,DCECAEDACADABBABCBBACDACCEDAADECDBDEACCABACAC,ABACA99999ABAADACCACABBDDCDACEAEAAACBACDDEACAABEAA,BCBCBDBABEABAADACBDACACCAACACCBADBCBBAADAAAEA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,0,40,40,0,0,80,D,D,F,B,3,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,C,A,B,B
190001149335,2019,2304400,Fortaleza,23,CE,23,M,1,3,1,2304400,Fortaleza,23,CE,1,2,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,523,524,525,526,396,342.9,435,431.8,CAEACDAEAABEEDCACDBDBCAEBADABACAAEEAEBDDCAACD,DECBBADC*DEBCADC*DEBAEDCBABCDEAEBDCAEBDCACBDE,99999EEEAADABDCEBBCCBEADCBBACDEEBAEACCCAEEABBDCEAB,ECDEABDABDECDADACDAAEBCADBCDADAADCADEBCBADEDA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,80,80,80,0,320,D,C,B,B,5,C,A,B,B,A,B,B,A,B,A,A,A,A,B,A,A,D,A,A,B
190001152642,2019,2307650,Maracanaú,23,CE,23,F,1,3,1,2304400,Fortaleza,23,CE,2,0,2,1,0,23068884,2304400,Fortaleza,23,CE,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,523,524,525,526,414.6,451.6,432.4,359.1,BDEDECADBBEEEEEEAEEECDAECDBBDBBAECBDEEABDCDDD,ADBDEABEBBADBCBCDABDACCEABEBDDDADCAECCDBBECEC,99999ECAECDDAAAAEBCECDDEAAEAAECAEBDBCABEEEBBCCECDD,AEBCEBBEAEECADAACBAACCACACABECDACBDEECADABDED,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,80,80,160,520,E,B,C,B,5,B,A,B,C,A,A,A,A,A,A,A,A,A,C,A,A,C,A,B,B
190001163381,2019,2304400,Fortaleza,23,CE,21,F,1,3,1,2304400,Fortaleza,23,CE,2,0,2,1,0,23069627,2304400,Fortaleza,23,CE,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,523,524,525,526,395.1,414.1,380.8,360,BBDBACECEBAAECDCACDBBDEABCBECBCDBDCBBEADABCBC,EDDDBBDACDAACDCADCCCDDECBEABADAEDBECADDADACAE,99999EEDEEBBDEAEDEADBEEEEBBABECECADCBDCEAEBCABCADA,ECDCBCCADCEBBABDCDABCDCADBBDEDCBCDEDCACDAB...,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,80,60,80,40,340,H,E,F,B,6,D,A,B,B,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A
190001165836,2019,2304400,Fortaleza,23,CE,19,M,1,1,1,2304400,Fortaleza,23,CE,2,0,2,1,0,23069627,2304400,Fortaleza,23,CE,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,523,524,525,526,450.7,381.8,418,525.8,EACDCCABEBDCEBDAEBBDACBEDACECBCBDAECBDDACEBBD,AECECCDCCADEBDABCBEDADABEDBCAECBBDACEBEDABAEC,99999DECBDACECBAEDCBBECABEDEDCBBEDCEBAECDEEAEABDCD,DCDCACEBCABCBEDEABEDCBEADBCACEEACDACEBDDABDDE,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,6,0,0,0,0,0,0,F,E,D,B,5,D,A,B,A,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A
190001166455,2019,2308104,Mauriti,23,CE,28,M,1,1,1,2308104,Mauriti,23,CE,1,3,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308104,Mauriti,23,CE,1,1,1,1,523,524,525,526,424.6,348.1,466.9,415.3,ABAEEDAEEBECDDDBDDBCDBAAADECBBDECBDDEEBABECDE,CACDCEABEEEAAACAACEACEDEEBCBEBEBDEAAEAEBEBADB,99999CCDEEDEACAAEBCACAEECDDDBEBCCDACCDEBEDBDCAEAEC,BDADEBBBBDDDBADEADDACEADBCBDCACADCBBDBBBCCCEB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,100,120,100,520,A,D,A,A,4,B,A,B,D,B,B,B,A,A,A,A,A,A,B,A,A,B,A,B,B
190001168202,2019,2307304,Juazeiro do Norte,23,CE,20,F,1,3,1,2307304,Juazeiro do Norte,23,CE,1,3,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307304,Juazeiro do Norte,23,CE,1,1,1,1,523,524,525,526,334.8,430.4,366.6,407.3,EBCABCABBBDECDBAEACBDEBBBADCEDAACECDCDCDAEDBE,CEADDABEABDCEADECCBBDDDECABECBEDDDBEAEADABCEA,99999AAEDDDEDBCDDABDEEAECBBDBCAAACECECDACEBBECADAE,CABCBBDECEEBACBEBCAADDCBEACAEDECBCECEAEABDDEC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,140,120,80,580,A,B,A,A,6,B,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A
190001171228,2019,2312205,Santa Quitéria,23,CE,19,M,1,3,1,2312205,Santa Quitéria,23,CE,2,0,2,1,0,23032863,2312205,Santa Quitéria,23,CE,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312205,Santa Quitéria,23,CE,1,1,1,1,523,524,525,526,435.5,560.4,492.2,526.3,DAABDCABDCCDEECEEBABCBCAAADEBBBEBEDDDEBDDACEC,DDABDDBDCCEEECCDEDBCEEBADADDCDCAEAAEACDABDCDE,99999AEAECDEDBCABEAABAADCAAAECADEBAACDBDCBBECCAACD,DBCCABABDDEBCDABBBEBCDECCBEACBECAEBBBCBDACCAD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,140,160,660,D,D,A,A,3,C,A,B,D,A,B,B,A,A,A,B,A,A,B,A,B,C,A,B,B
190001171780,2019,2304400,Fortaleza,23,CE,24,M,1,3,1,2304400,Fortaleza,23,CE,1,1,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,523,524,525,526,388.8,406.3,468.9,544.5,EAEBACADEECCBADACDDCDBEEBEBDCACCBBEDBCECBBDAB,CCEDCAEEBDEDDDBDADEBDABEEAACDDEDDDABCBEADACAA,99999CBCEBBBBBAEEECECACCEDADACBBCBEABDABDBCEACBCDB,DDDEAEEABEDCAEDEDBCCDCEADCDBCCECADACCDCDAEDEA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,100,120,120,120,140,600,E,C,B,B,3,C,A,B,B,A,A,B,A,B,A,B,A,A,B,A,A,B,A,B,B
190001173052,2019,2301000,Aquiraz,23,CE,31,M,1,3,1,2304400,Fortaleza,23,CE,2,0,2,1,0,23071265,2304400,Fortaleza,23,CE,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301000,Aquiraz,23,CE,1,1,1,1,523,524,525,526,358.7,449.6,358.5,374.8,ABCADCBAEBDADBCDEABCDAEBDCEDDDEACABDABBCCDEAB,BDACDCBEACEBCDBAEDBDAEBBCEDADBADBDDADCBADBECA,99999ABCEDBADADEBBDECAABECBDEBDAEBCBDAEDBEABADBDBA,ADBDECDDEADDABCDCEABDEABDEADCDADCEADCDEABADCD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,4,0,0,0,0,0,0,H,H,F,F,5,C,A,C,C,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,A
190001174333,2019,2303105,Cariré,23,CE,20,F,1,2,1,2303105,Cariré,23,CE,2,0,2,1,0,23247754,2312908,Sobral,23,CE,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303105,Cariré,23,CE,1,1,1,1,523,524,525,526,432.3,466.6,421.8,399.9,ADEEDAADDCCDEEECAEDEBCEEEDAEADEDDEEAEDAEAEDDB,BBACEABDDDBECCDBCEECCACEDCBDEBDECDAACBBDCEBAA,99999DEAAABAECCECCDDECEAABEEDEAACEAEBDDBACBEEBECEB,EAEDEEEBBABBBCCABDABDEBBEDADADDDCDBEBBCCDEBDE,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,4,0,0,0,0,0,0,H,H,A,A,7,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
190001175826,2019,2309607,Pacajus,23,CE,32,M,1,3,1,2309607,Pacajus,23,CE,1,1,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309607,Pacajus,23,CE,1,1,1,1,523,524,525,526,441.9,401.6,373.6,396.8,CCDDCBADEDCBCABAEDBCCECDBBCEAECEEBCADEAABDCED,BEBEBCAACDDEADEDABEDABDCBEDABDEBCBEACBEABAECE,99999BCDBCDADBEADCCAAEDDCBEBBECADEEDBBCBAEDCEBEAAC,EBCDEADACCEDCDAEACACDCDBADACCEDABCADEDCBBEDEB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,60,60,80,0,280,H,H,F,F,4,C,A,C,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,A
